date,phase,early_in_person_daily,early_in_person_cumulative,mail_returned_daily,mail_returned_cumulative,combined_daily,combined_cumulative,is_correction,span_days
2025-09-19,early,225,225,0,0,225,225,false,1
2025-09-20,early,0,225,0,0,0,225,false,1
2025-09-21,early,0,225,0,0,0,225,false,1
2025-09-22,early,124,349,0,0,124,349,false,1
2025-09-23,early,123,472,5,5,128,477,false,1
2025-09-24,early,106,578,31,36,137,614,false,1
2025-09-25,early,82,660,57,93,139,753,false,1
2025-09-26,early,117,777,64,157,181,934,false,3
2025-09-27,early,0,777,0,157,0,934,false,3
2025-09-28,early,0,777,85,242,85,1019,false,3
2025-09-29,early,88,865,2,244,90,1109,false,1
2025-09-30,early,92,957,43,287,135,1244,false,1
2025-10-01,early,95,1052,114,401,209,1453,false,1
2025-10-02,early,122,1174,38,439,160,1613,false,1
2025-10-03,early,111,1285,53,492,164,1777,false,1
2025-10-04,early,0,1285,0,492,0,1777,false,1
2025-10-05,early,0,1285,0,492,0,1777,false,1
2025-10-06,early,109,1394,93,585,202,1979,false,1
2025-10-07,early,69,1463,13,598,82,2061,false,1
2025-10-08,early,61,1524,42,640,103,2164,false,1
2025-10-09,early,81,1605,36,676,117,2281,false,1
2025-10-10,early,118,1723,30,706,148,2429,false,1
2025-10-11,early,0,1723,0,706,0,2429,false,1
2025-10-12,early,0,1723,0,706,0,2429,false,1
2025-10-13,early,0,1723,0,706,0,2429,false,1
2025-10-14,early,111,1834,58,764,169,2598,false,1
2025-10-15,early,82,1916,16,780,98,2696,false,1
2025-10-16,early,71,1987,29,809,100,2796,false,1
2025-10-17,early,91,2078,60,869,151,2947,false,1
2025-10-18,early,0,2078,0,869,0,2947,false,1
2025-10-19,early,81,2159,30,899,111,3058,false,1
2025-10-20,early,117,2276,32,931,149,3207,false,1
2025-10-21,early,92,2368,10,941,102,3309,false,1
2025-10-22,early,114,2482,19,960,133,3442,false,1
2025-10-23,early,115,2597,12,972,127,3569,false,1
2025-10-24,early,150,2747,12,984,162,3731,false,1
2025-10-25,early,209,2956,13,997,222,3953,false,1
2025-10-26,early,0,2956,0,997,0,3953,false,1
2025-10-27,early,142,3098,51,1048,193,4146,false,1
2025-10-28,early,157,3255,5,1053,162,4308,false,1
2025-10-29,early,0,3255,39,1092,39,4347,false,1
2025-10-30,early,380,3635,43,1135,423,4770,false,1
2025-10-31,early,318,3953,19,1154,337,5107,false,1
2025-11-01,early,493,4446,36,1190,529,5636,false,1
2025-11-02,election,0,4446,9,1199,9,5645,false,1
2025-11-03,election,0,4446,47,1246,47,5692,false,1
2025-11-04,election,0,4446,54,1300,54,5746,false,1
2025-11-05,post,0,4446,34,1334,34,5780,false,1
2025-11-06,post,0,4446,19,1353,19,5799,false,1
2025-11-07,post,0,4446,0,1353,0,5799,false,1
2025-11-08,post,0,4446,0,1353,0,5799,false,1
2025-11-09,post,0,4446,0,1353,0,5799,false,1
