FILEDATE,ISSUED,NOT_ISSUED,PROVISIONAL,DELETED,MARKED,ON_MACHINE,PRE_PROCESSED,FWAB,MAIL_IN,COUNTABLE,MILITARY,OVERSEAS,TEMPORARY,MILITARY_COUNTABLE,OVERSEAS_COUNTABLE,TEMPORARY_COUNTABLE,MILITARY_ISSUED,OVERSEAS_ISSUED,TEMPORARY_ISSUED,COUNTABLE_HIGH_PROP_NG,COUNTABLE_MED_PROP_NG,COUNTABLE_ZERO_PROP_NG
string,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number
11-Oct-2024 06:00:01,69720,3,0,6997,78,42030,28401,0,28479,70509,2082,5404,0,668,739,0,1285,4151,0,51192,15409,3908
12-Oct-2024 06:00:02,67861,3,0,7287,96,45468,30685,0,30781,76249,2178,5476,0,755,896,0,1287,4053,0,54488,17116,4645
13-Oct-2024 06:00:01,68272,3,0,7346,96,45468,30685,0,30781,76249,2193,5509,0,755,896,0,1299,4084,0,54488,17116,4645
14-Oct-2024 06:00:01,68271,3,0,7348,96,45468,30685,0,30781,76249,2193,5509,0,755,896,0,1299,4084,0,54488,17116,4645
15-Oct-2024 06:00:01,68332,3,0,7750,107,49165,31993,0,32100,81265,2286,5594,0,804,1010,0,1336,4040,0,57402,18509,5354
16-Oct-2024 06:00:01,66602,2,0,8018,127,51997,34539,0,34666,86663,2342,5684,0,869,1080,0,1324,4043,0,60613,20026,6024
17-Oct-2024 06:00:01,64476,0,21,8274,105,54440,37535,0,37640,92101,2418,5728,0,980,1232,0,1281,3924,0,63568,21819,6714
18-Oct-2024 06:00:01,64345,0,51,8673,49,64821,38378,0,38427,103299,2541,5795,0,1098,1435,0,1283,3773,0,71350,24341,7608
19-Oct-2024 06:00:02,61950,1,115,9131,78,76298,41178,0,41256,117669,2699,5851,0,1241,1584,0,1290,3667,0,80773,27969,8927
20-Oct-2024 06:00:02,62165,1,199,9550,80,91340,41178,0,41258,132797,2948,5917,0,1450,1628,0,1323,3682,0,90278,32099,10420
21-Oct-2024 06:00:01,62164,1,209,9552,80,91340,41178,0,41258,132807,2949,5919,0,1450,1628,0,1324,3684,0,90278,32099,10430
22-Oct-2024 06:00:01,58267,3,302,10014,137,101610,45805,0,45942,147854,3080,5981,0,1612,1919,0,1290,3437,0,99262,36530,12062
23-Oct-2024 06:00:01,54350,3,386,10393,158,111110,50155,0,50313,161809,3219,6032,0,1781,2177,0,1249,3220,0,107929,40446,13434
24-Oct-2024 05:00:02,50983,3,485,10735,91,119994,54307,0,54398,174877,3338,6059,0,1959,2388,0,1187,3031,0,115966,44178,14733
25-Oct-2024 05:00:01,48268,2,591,11095,128,129080,57549,0,57677,187348,3522,6110,0,2122,2657,0,1196,2804,0,123130,48008,16210
26-Oct-2024 05:00:01,46753,2,727,11559,167,140180,59719,0,59886,200793,3706,6174,0,2303,2821,0,1190,2694,0,130547,52327,17919
27-Oct-2024 05:00:01,46555,2,879,11911,184,153421,59713,1,59897,214198,3916,6201,0,2509,2847,0,1190,2689,0,137626,56927,19645
28-Oct-2024 05:00:01,46422,2,1058,12113,184,160443,59713,2,59897,221400,4015,6216,0,2608,2861,0,1188,2686,0,141221,59481,20698
29-Oct-2024 05:00:01,41520,2,1210,12474,179,171333,64385,25,64564,237132,4166,6246,0,2845,3234,0,1097,2333,0,148731,65392,23009
30-Oct-2024 05:00:02,36854,2,1406,12822,254,181921,68714,60,68968,252355,4335,6288,0,3081,3442,0,1022,2161,0,155690,71255,25410
31-Oct-2024 05:00:01,35476,2,1668,13098,272,192847,69864,83,70136,264734,4479,6313,0,3292,3579,0,954,2045,0,161324,76050,27360
01-Nov-2024 05:00:02,31999,2,2019,13406,325,203472,73024,130,73349,278970,4672,6357,0,3536,3769,0,900,1894,0,167264,81905,29801
02-Nov-2024 05:00:02,28698,2,2428,13770,17,219022,76346,161,76363,297974,4922,6399,0,3857,4041,0,821,1660,0,174626,89941,33407
03-Nov-2024 05:00:02,26020,0,3367,14311,52,239317,78613,202,78665,321551,5321,6444,0,4308,4164,0,753,1578,0,182535,100382,38634
04-Nov-2024 05:00:02,26017,0,3719,14315,52,239317,78613,240,78665,321941,5334,6475,0,4321,4195,0,754,1578,0,182538,100411,38992
05-Nov-2024 05:00:02,19981,0,3719,14315,119,239317,84613,251,84732,328019,5340,6479,0,4437,4350,0,641,1427,0,183998,103345,40676
06-Nov-2024 05:00:02,18009,0,3720,14318,175,239316,86428,273,86603,329912,5344,6490,0,4509,4509,0,574,1276,0,184388,104338,41186
07-Nov-2024 05:00:01,17968,0,3720,14320,202,239316,86425,273,86627,329936,5342,6490,0,4509,4510,0,572,1276,0,184391,104348,41197
08-Nov-2024 05:00:01,11741,0,3720,14325,35,239315,92689,290,92724,336049,5349,6496,0,4644,4719,0,444,1067,0,185839,107272,42938
09-Nov-2024 05:00:01,10996,0,3720,14325,4,239315,93678,36,93682,336753,5368,6523,0,4724,4890,0,381,926,0,185895,107656,43202
10-Nov-2024 05:00:01,10963,0,3720,14325,4,239315,93676,7,93680,336722,5370,6531,0,4722,4878,0,379,915,0,185893,107632,43197
11-Nov-2024 05:00:01,10955,0,3720,14325,4,239315,93676,7,93680,336722,5370,6531,0,4722,4878,0,376,912,0,185893,107632,43197
