FILEDATE,ISSUED,NOT_ISSUED,PROVISIONAL,DELETED,MARKED,ON_MACHINE,PRE_PROCESSED,FWAB,MAIL_IN,COUNTABLE,MILITARY,OVERSEAS,TEMPORARY,MILITARY_COUNTABLE,OVERSEAS_COUNTABLE,TEMPORARY_COUNTABLE,MILITARY_ISSUED,OVERSEAS_ISSUED,TEMPORARY_ISSUED,COUNTABLE_HIGH_PROP_NG,COUNTABLE_MED_PROP_NG,COUNTABLE_ZERO_PROP_NG
string,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number
31-Oct-2025 05:00:02,8240,0,74,1476,2633,25572,7006,0,9639,35285,602,2133,0,306,536,0,256,1442,0,21285,12469,1531
01-Nov-2025 05:00:02,8011,0,94,1500,2834,27149,7006,0,9840,37083,616,2139,0,326,572,0,249,1411,0,22072,13340,1671
02-Nov-2025 05:00:01,7940,0,94,1586,1730,32224,8110,0,9840,42158,691,2148,0,401,581,0,248,1406,0,24517,15684,1957
03-Nov-2025 05:00:02,7940,0,160,1586,1730,32224,8110,0,9840,42224,691,2149,0,401,582,0,248,1406,0,24521,15704,1999
04-Nov-2025 05:00:01,6791,0,186,1586,2865,32224,8112,0,10977,43387,691,2149,0,406,583,0,243,1405,0,24986,16282,2119
05-Nov-2025 05:00:02,6250,0,186,1586,3402,32224,8110,0,11512,43922,691,2149,0,420,628,0,229,1359,0,25173,16585,2164
06-Nov-2025 05:00:02,5593,0,186,1587,4062,32224,8112,0,12174,44584,691,2149,0,423,634,0,226,1353,0,25410,16956,2218
07-Nov-2025 05:00:02,4799,0,186,1587,4848,32224,8111,1,12959,45370,691,2149,0,437,698,0,212,1289,0,25694,17383,2293
08-Nov-2025 05:00:01,4702,0,186,1588,4856,32224,8111,0,12967,45377,691,2148,0,437,699,0,204,1265,0,25699,17385,2293
09-Nov-2025 05:00:02,4702,0,186,1588,4856,32224,8111,0,12967,45377,691,2148,0,437,699,0,204,1265,0,25699,17385,2293
10-Nov-2025 05:00:02,4702,0,186,1588,4856,32224,8111,0,12967,45377,691,2148,0,437,699,0,204,1265,0,25699,17385,2293
